Event Start Time ms	Peak Amplitude mV	Interspike Interval ms
37225.398437500000000	-54.431076049804687	28.601406097412109
37257.699218750000000	-42.470226287841797	32.300701141357422
37286.398437500000000	-41.141105651855469	28.597738265991211
37340.398437500000000	-64.924217224121094	54.101562500000000
37351.699218750000000	-42.280475616455078	11.300700187683105
37398.699218750000000	-62.041545867919922	47.000000000000000
37485.898437500000000	-44.090110778808594	87.199302673339844
37532.199218750000000	-64.771202087402344	46.300701141357422
37548.699218750000000	-45.980571746826172	16.398437500000000
37561.101562500000000	-54.221706390380859	12.499956130981445
37570.800781250000000	-54.333049774169922	9.699500083923340
37611.101562500000000	-44.548332214355469	40.300498962402344
37670.898437500000000	-48.274921417236328	59.800907135009766
37681.101562500000000	-50.353096008300781	10.199093818664551
37696.601562500000000	-41.112262725830078	15.398437500000000
37709.898437500000000	-44.550891876220703	13.402468681335449
37734.800781250000000	-43.495418548583984	24.898593902587891
37760.800781250000000	-46.633281707763672	26.000000000000000
37775.699218750000000	-48.809505462646484	14.902106285095215
37818.300781250000000	-63.698688507080078	42.597892761230469
37908.800781250000000	-42.637134552001953	90.500000000000000
37928.199218750000000	-59.749713897705078	19.402105331420898
37971.699218750000000	-69.983200073242187	43.500000000000000
37996.699218750000000	-48.458431243896484	25.000000000000000
38009.601562500000000	-61.299720764160156	12.898393630981445
38024.699218750000000	-42.824886322021484	15.000043869018555
38045.898437500000000	-44.447151184082031	21.300863265991211
38084.800781250000000	-45.186367034912109	38.800937652587891
38103.800781250000000	-45.545566558837891	19.097656250000000
38139.199218750000000	-44.842956542968750	35.402107238769531
38160.800781250000000	-52.460765838623047	21.597894668579102
38212.601562500000000	-59.133560180664062	51.698936462402344
38230.398437500000000	-44.818992614746094	17.902469635009766
38317.898437500000000	-46.081493377685547	87.500000000000000
38343.898437500000000	-63.193645477294922	26.000000000000000
38358.601562500000000	-59.234928131103516	14.699093818664551
38420.199218750000000	-50.775287628173828	61.601604461669922
38464.800781250000000	-65.288772583007812	44.597892761230469
38481.199218750000000	-65.843162536621094	16.402105331420898
38512.300781250000000	-45.987949371337891	31.097894668579102
38531.101562500000000	-63.811004638671875	18.800500869750977
38573.300781250000000	-47.962184906005859	42.199501037597656
38643.398437500000000	-50.060672760009766	69.999847412109375
38662.800781250000000	-62.194839477539062	19.500156402587891
38682.101562500000000	-55.144218444824219	19.198938369750977
38730.699218750000000	-49.189170837402344	48.601604461669922
38745.699218750000000	-70.342170715332031	15.101562500000000
38790.000000000000000	-63.188602447509766	44.296894073486328
38822.800781250000000	-44.209083557128906	32.800998687744141
38838.800781250000000	-55.122554779052734	16.000000000000000
38860.699218750000000	-64.359954833984375	21.902105331420898
38883.101562500000000	-46.536128997802734	22.398393630981445
38919.500000000000000	-48.753555297851562	36.300842285156250
38994.199218750000000	-56.687179565429687	74.800765991210938
39010.300781250000000	-43.080738067626953	16.000238418579102
39094.800781250000000	-48.737129211425781	84.597656250000000
39125.101562500000000	-55.676738739013672	30.300500869750977
39202.898437500000000	-46.664360046386719	77.800903320312500
39224.898437500000000	-58.719383239746094	22.000000000000000
39237.800781250000000	-48.374179840087891	12.898593902587891
39266.398437500000000	-54.356765747070313	28.499843597412109
39321.199218750000000	-60.459926605224609	54.902263641357422
39342.101562500000000	-55.318912506103516	20.898393630981445
39479.500000000000000	-53.648414611816406	137.398498535156250
39512.800781250000000	-49.525074005126953	33.300998687744141
39580.800781250000000	-43.239158630371094	68.000000000000000
39588.898437500000000	-48.252449035644531	8.101406097412109
39646.699218750000000	-59.692905426025391	57.800701141357422
39708.601562500000000	-64.926567077636719	61.898395538330078
39740.699218750000000	-52.943656921386719	32.101604461669922
39761.800781250000000	-56.478534698486328	21.097894668579102
39801.699218750000000	-50.448143005371094	39.902107238769531
39813.601562500000000	-46.251064300537109	11.898393630981445
39825.500000000000000	-57.307197570800781	11.898500442504883
39837.199218750000000	-52.371974945068359	11.703105926513672
39869.500000000000000	-66.623443603515625	32.296894073486328
39900.300781250000000	-61.679393768310547	30.801000595092773
39921.601562500000000	-48.005714416503906	21.198938369750977
39956.800781250000000	-45.896034240722656	35.301063537597656
39973.000000000000000	-62.423984527587891	16.198999404907227
40036.699218750000000	-56.060039520263672	63.601543426513672
40080.300781250000000	-52.899009704589844	43.699455261230469
40096.199218750000000	-44.842857360839844	15.902106285095215
40113.800781250000000	-54.607505798339844	17.597894668579102
40126.898437500000000	-63.443759918212891	13.101406097412109
40163.699218750000000	-66.109977722167969	36.800701141357422
40176.398437500000000	-52.091670989990234	12.699299812316895
40202.800781250000000	-58.403186798095703	26.398593902587891
40219.500000000000000	-44.890384674072266	16.601343154907227
40241.500000000000000	-42.760730743408203	22.097656250000000
40314.500000000000000	-64.315330505371094	73.000000000000000
40328.898437500000000	-47.319015502929688	14.402406692504883
40363.699218750000000	-53.545845031738281	34.800701141357422
40396.898437500000000	-47.582405090332031	33.199298858642578
40416.000000000000000	-42.904922485351563	19.097593307495117
40499.699218750000000	-48.441596984863281	83.703109741210938
40516.398437500000000	-41.088855743408203	16.699300765991211
40548.800781250000000	-60.577304840087891	32.398593902587891
40636.199218750000000	-65.899383544921875	87.402107238769531
40651.601562500000000	-61.021595001220703	15.398393630981445
40668.398437500000000	-43.733039855957031	16.699344635009766
40700.300781250000000	-49.447353363037109	31.902500152587891
40792.500000000000000	-46.936943054199219	92.296653747558594
40824.000000000000000	-51.454986572265625	31.402343750000000
40836.898437500000000	-51.962192535400391	12.898500442504883
40897.500000000000000	-46.163200378417969	60.699157714843750
40950.101562500000000	-51.918666839599609	52.601501464843750
40996.601562500000000	-69.467803955078125	46.500000000000000
41040.199218750000000	-45.840896606445313	43.601604461669922
41071.000000000000000	-48.341148376464844	30.699237823486328
41200.398437500000000	-67.923004150390625	129.500061035156250
41215.000000000000000	-54.642166137695313	14.597593307495117
41275.500000000000000	-45.080970764160156	60.500000000000000
41371.601562500000000	-57.703495025634766	96.101501464843750
41380.800781250000000	-47.670551300048828	9.199500083923340
41417.000000000000000	-52.973823547363281	36.101345062255859
41454.699218750000000	-50.791404724121094	37.699199676513672
41487.300781250000000	-45.313995361328125	32.699455261230469
41515.500000000000000	-58.275356292724609	28.198999404907227
41553.000000000000000	-57.514076232910156	37.500000000000000
41567.699218750000000	-45.628726959228516	14.703105926513672
41618.398437500000000	-47.445270538330078	50.699298858642578
41655.199218750000000	-47.603771209716797	36.699138641357422
41695.699218750000000	-51.841423034667969	40.500000000000000
41709.300781250000000	-60.441349029541016	13.699456214904785
41724.800781250000000	-60.138488769531250	15.500000000000000
41739.800781250000000	-65.805603027343750	15.000000000000000
41753.500000000000000	-53.873790740966797	13.699000358581543
41783.398437500000000	-46.576404571533203	29.902406692504883
41826.398437500000000	-49.250671386718750	42.898437500000000
41894.500000000000000	-52.391105651855469	68.199157714843750
41909.101562500000000	-52.581230163574219	14.601499557495117
41919.101562500000000	-62.935943603515625	10.000000000000000
41948.101562500000000	-53.960063934326172	29.000000000000000
41986.398437500000000	-50.826099395751953	38.199344635009766
42008.699218750000000	-53.936660766601563	22.300699234008789
42047.898437500000000	-47.437496185302734	39.300861358642578
42180.398437500000000	-60.039054870605469	132.500000000000000
42196.300781250000000	-62.782974243164062	15.898593902587891
42234.699218750000000	-46.739734649658203	38.402107238769531
42247.699218750000000	-66.492614746093750	13.000000000000000
42264.601562500000000	-51.146778106689453	16.898393630981445
42333.199218750000000	-48.217521667480469	68.500045776367187
42346.601562500000000	-47.100303649902344	13.499956130981445
42381.699218750000000	-63.101680755615234	35.101604461669922
42399.398437500000000	-49.697528839111328	17.699300765991211
42414.300781250000000	-54.602935791015625	14.898593902587891
42445.898437500000000	-52.242309570312500	31.601406097412109
42468.898437500000000	-44.330993652343750	23.000000000000000
42521.699218750000000	-41.410125732421875	52.800701141357422
42618.601562500000000	-54.309970855712891	96.796829223632812
42638.601562500000000	-63.488754272460938	20.101562500000000
42646.898437500000000	-53.238777160644531	8.300906181335449
42660.500000000000000	-54.451217651367188	13.597593307495117
42699.800781250000000	-63.041999816894531	39.300998687744141
42745.199218750000000	-52.810226440429687	45.300544738769531
42760.398437500000000	-57.955730438232422	15.300862312316895
42787.398437500000000	-60.345699310302734	27.000000000000000
42822.101562500000000	-54.036144256591797	34.699092864990234
42852.300781250000000	-58.212413787841797	30.199499130249023
42877.800781250000000	-71.513938903808594	25.500000000000000
42899.500000000000000	-46.810894012451172	21.698999404907227
42927.699218750000000	-45.496101379394531	28.203105926513672
42960.699218750000000	-45.502807617187500	33.000000000000000
42996.000000000000000	-45.530498504638672	35.296894073486328
43021.898437500000000	-53.294624328613281	25.800844192504883
43079.699218750000000	-63.827999114990234	57.902263641357422
43104.300781250000000	-42.370254516601563	24.597894668579102
43121.101562500000000	-44.816696166992188	16.698938369750977
43199.300781250000000	-51.976600646972656	78.301063537597656
43220.800781250000000	-46.265495300292969	21.500000000000000
43257.500000000000000	-44.118778228759766	36.699001312255859
43283.300781250000000	-43.926113128662109	25.703344345092773
43298.699218750000000	-58.207538604736328	15.499762535095215
43356.398437500000000	-56.351421356201172	57.597736358642578
43413.699218750000000	-55.118038177490234	57.402263641357422
43436.199218750000000	-44.415622711181641	22.500000000000000
43540.101562500000000	-44.676063537597656	103.898391723632810
43569.101562500000000	-45.516170501708984	29.000000000000000
43674.500000000000000	-48.364093780517578	105.398498535156250
43694.699218750000000	-55.824199676513672	20.203105926513672
43712.199218750000000	-58.425453186035156	17.500000000000000
43721.800781250000000	-52.268684387207031	9.597893714904785
43733.601562500000000	-63.560470581054688	11.800499916076660
43815.000000000000000	-48.795593261718750	81.300842285156250
43826.800781250000000	-46.370906829833984	11.898655891418457
43863.398437500000000	-47.903854370117188	36.601406097412109
43886.300781250000000	-47.370555877685547	22.898593902587891
43906.398437500000000	-47.877075195312500	20.101406097412109
43917.800781250000000	-58.015354156494141	11.398593902587891
43942.101562500000000	-54.131706237792969	24.300500869750977
43977.500000000000000	-60.332790374755859	35.398498535156250
44078.699218750000000	-43.451953887939453	101.203109741210940
44094.199218750000000	-48.745159149169922	15.500000000000000
44111.898437500000000	-70.784805297851562	17.699300765991211
44153.199218750000000	-48.396781921386719	41.300701141357422
44171.800781250000000	-48.506622314453125	18.597894668579102
44245.398437500000000	-52.699184417724609	73.601409912109375
44257.500000000000000	-42.561408996582031	12.097593307495117
44292.000000000000000	-43.723335266113281	34.500000000000000
44320.300781250000000	-40.557415008544922	28.301000595092773
44349.898437500000000	-42.814357757568359	29.601406097412109
44377.300781250000000	-48.728187561035156	27.398593902587891
44428.000000000000000	-41.902713775634766	50.601345062255859
44463.300781250000000	-48.572410583496094	35.398654937744141
44497.898437500000000	-44.261665344238281	34.499843597412109
44510.898437500000000	-51.339179992675781	13.000000000000000
44544.800781250000000	-61.512401580810547	34.000156402587891
44595.199218750000000	-45.754077911376953	50.402107238769531
44608.300781250000000	-57.197643280029297	13.097893714904785
44659.699218750000000	-52.534919738769531	51.402107238769531
44688.000000000000000	-46.801940917968750	28.199237823486328
44796.199218750000000	-65.926094055175781	108.300765991210940
44843.601562500000000	-53.374958038330078	47.398395538330078
45021.398437500000000	-64.409584045410156	177.800903320312500
45055.000000000000000	-52.517230987548828	33.499938964843750
45110.199218750000000	-72.331916809082031	55.300762176513672
45146.000000000000000	-56.620975494384766	35.796894073486328
45175.699218750000000	-56.050579071044922	29.703105926513672
45197.601562500000000	-63.693332672119141	21.898393630981445
45268.699218750000000	-48.829315185546875	71.101608276367188
45344.199218750000000	-42.356590270996094	75.500000000000000
45385.898437500000000	-64.013870239257812	41.699298858642578
45430.601562500000000	-45.913696289062500	44.699092864990234
45504.101562500000000	-48.199073791503906	73.500000000000000
45542.898437500000000	-51.073257446289063	38.800907135009766
45568.500000000000000	-59.683437347412109	25.597593307495117
45608.699218750000000	-43.676223754882813	40.203105926513672
45629.601562500000000	-41.206825256347656	20.898393630981445
45685.898437500000000	-62.827289581298828	56.300907135009766
45749.601562500000000	-42.247463226318359	63.699092864990234
45879.898437500000000	-62.049545288085938	130.300903320312500
45920.898437500000000	-65.613731384277344	41.000000000000000
45950.898437500000000	-43.253730773925781	29.898437500000000
45999.101562500000000	-53.907737731933594	48.300655364990234
46072.800781250000000	-54.793769836425781	73.699501037597656
46110.398437500000000	-67.246253967285156	37.601406097412109
46209.699218750000000	-50.881660461425781	99.300697326660156
46247.398437500000000	-46.071498870849609	37.699298858642578
46352.101562500000000	-44.690803527832031	104.699096679687500
46359.500000000000000	-40.811256408691406	7.398499965667725
46387.601562500000000	-63.886924743652344	28.101499557495117
46416.699218750000000	-44.584335327148438	29.101606369018555
46481.000000000000000	-44.038295745849609	64.296890258789063
46549.199218750000000	-57.777107238769531	68.203109741210937
46567.800781250000000	-50.917968750000000	18.597894668579102
46639.000000000000000	-54.233985900878906	71.198997497558594
46664.398437500000000	-51.830272674560547	25.402406692504883
46710.800781250000000	-49.899833679199219	46.398593902587891
46739.398437500000000	-56.202739715576172	28.601406097412109
46808.601562500000000	-68.032394409179687	69.199096679687500
46890.601562500000000	-44.540645599365234	81.898437500000000
46912.300781250000000	-64.235176086425781	21.801061630249023
46984.300781250000000	-54.727199554443359	72.000000000000000
47096.101562500000000	-44.388141632080078	111.698936462402340
47119.601562500000000	-50.359725952148438	23.601562500000000
47181.699218750000000	-54.046764373779297	62.101604461669922
47204.398437500000000	-49.983524322509766	22.597738265991211
47228.699218750000000	-62.393589019775391	24.402261734008789
47269.199218750000000	-57.563865661621094	40.500000000000000
47340.699218750000000	-46.531948089599609	71.500000000000000
47384.699218750000000	-55.892162322998047	43.898437500000000
47446.300781250000000	-57.973918914794922	61.699455261230469
47537.898437500000000	-50.220344543457031	91.499847412109375
47555.898437500000000	-52.828533172607422	18.000000000000000
47637.800781250000000	-57.645465850830078	82.000152587890625
47743.398437500000000	-63.766750335693359	105.601409912109370
47850.500000000000000	-61.367576599121094	107.097595214843750
47913.898437500000000	-49.675544738769531	63.402404785156250
47962.101562500000000	-59.235378265380859	48.199092864990234
48028.699218750000000	-53.277950286865234	66.601608276367188
48312.800781250000000	-64.586143493652344	284.097900390625000
48362.500000000000000	-62.541576385498047	49.699001312255859
48432.000000000000000	-45.478710174560547	69.402343750000000
48516.199218750000000	-50.015850067138672	84.300765991210938
48553.699218750000000	-51.281921386718750	37.500000000000000
48583.800781250000000	-43.789001464843750	30.097894668579102
48772.101562500000000	-57.275371551513672	188.300506591796870
48804.300781250000000	-45.770221710205078	32.199501037597656
48818.800781250000000	-51.550037384033203	14.500000000000000
48915.898437500000000	-47.374145507812500	96.999847412109375
48946.199218750000000	-45.818367004394531	30.300699234008789
49033.101562500000000	-44.872329711914063	86.898391723632813
49068.898437500000000	-65.843307495117187	35.902469635009766
49141.101562500000000	-55.258235931396484	72.199096679687500
49155.601562500000000	-47.948200225830078	14.500000000000000
49241.601562500000000	-60.067031860351563	86.000000000000000
49362.000000000000000	-61.399112701416016	120.398498535156250
49374.898437500000000	-49.818630218505859	12.902406692504883
49557.500000000000000	-45.969989776611328	182.597595214843750
49646.601562500000000	-49.202739715576172	89.101501464843750
49661.300781250000000	-45.408130645751953	14.699500083923340
49700.601562500000000	-48.880989074707031	39.300498962402344
49779.101562500000000	-65.376564025878906	78.500000000000000
49800.699218750000000	-44.693717956542969	21.601606369018555
49843.800781250000000	-49.145660400390625	43.097892761230469
49867.101562500000000	-46.765365600585938	23.300500869750977
49892.699218750000000	-49.289543151855469	25.500043869018555
49905.898437500000000	-47.299797058105469	13.300862312316895
49972.398437500000000	-49.463699340820313	66.500000000000000
50014.898437500000000	-52.438167572021484	42.398437500000000
50050.898437500000000	-47.186763763427734	36.101562500000000
50066.000000000000000	-48.966640472412109	15.097593307495117
50087.500000000000000	-41.697551727294922	21.402343750000000
50135.601562500000000	-58.086246490478516	48.199157714843750
50166.699218750000000	-58.204597473144531	31.101606369018555
50185.898437500000000	-51.397071838378906	19.199300765991211
50257.398437500000000	-51.357654571533203	71.398437500000000
50345.500000000000000	-53.019462585449219	88.199157714843750
50384.199218750000000	-54.659423828125000	38.703105926513672
50434.800781250000000	-49.449722290039063	50.597892761230469
50513.398437500000000	-47.912971496582031	78.601409912109375
50590.898437500000000	-63.043430328369141	77.500000000000000
50742.699218750000000	-56.833618164062500	151.800704956054690
50780.898437500000000	-42.137954711914063	38.199298858642578
51044.800781250000000	-53.933570861816406	263.898590087890620
51210.300781250000000	-62.963699340820312	165.500000000000000
51273.000000000000000	-46.453975677490234	62.699001312255859
51329.398437500000000	-55.013530731201172	56.402404785156250
51395.898437500000000	-42.844333648681641	66.500000000000000
51442.000000000000000	-57.495246887207031	46.097595214843750
51480.398437500000000	-45.235317230224609	38.402404785156250
51574.699218750000000	-66.128028869628906	94.300697326660156
51630.601562500000000	-48.188156127929688	55.796833038330078
51651.000000000000000	-50.411037445068359	20.402406692504883
51726.500000000000000	-42.063556671142578	75.597656250000000
51739.199218750000000	-47.201908111572266	12.703105926513672
51766.500000000000000	-60.940822601318359	27.296894073486328
51866.601562500000000	-66.552131652832031	100.101501464843750
51883.199218750000000	-55.230964660644531	16.601606369018555
51962.101562500000000	-43.806060791015625	78.898391723632813
51979.500000000000000	-59.257514953613281	17.398500442504883
51997.199218750000000	-58.788631439208984	17.703105926513672
52013.300781250000000	-43.446018218994141	16.097894668579102
52035.800781250000000	-46.291805267333984	22.500000000000000
52095.398437500000000	-68.632713317871094	59.601406097412109
52151.398437500000000	-57.565277099609375	56.000000000000000
52176.000000000000000	-60.962970733642578	24.597593307495117
52212.800781250000000	-43.463348388671875	36.800998687744141
52219.101562500000000	-58.051654815673828	6.300499916076660
52233.898437500000000	-54.888076782226562	14.800906181335449
52284.000000000000000	-63.313522338867188	50.097595214843750
52361.699218750000000	-60.297466278076172	77.703109741210937
52384.101562500000000	-67.248878479003906	22.398393630981445
52405.898437500000000	-57.930946350097656	21.800907135009766
52482.101562500000000	-62.087078094482422	76.199096679687500
52504.898437500000000	-44.044105529785156	22.699344635009766
52549.199218750000000	-62.849754333496094	44.402263641357422
52601.898437500000000	-64.814575195312500	52.699298858642578
52648.300781250000000	-58.968162536621094	46.398593902587891
52686.199218750000000	-43.521492004394531	37.902107238769531
52728.898437500000000	-47.840179443359375	42.699298858642578
52912.699218750000000	-54.041568756103516	183.699142456054690
52930.500000000000000	-43.615673065185547	17.898456573486328
52962.300781250000000	-52.672080993652344	31.801000595092773
52997.101562500000000	-61.193210601806641	34.800498962402344
53017.000000000000000	-51.884197235107422	19.898500442504883
53042.000000000000000	-58.998931884765625	25.000000000000000
53143.300781250000000	-48.837314605712891	101.301002502441410
53166.800781250000000	-55.448947906494141	23.500000000000000
53205.000000000000000	-60.918170928955078	38.199001312255859
53281.800781250000000	-47.305763244628906	76.801002502441406
53326.101562500000000	-55.404060363769531	44.198936462402344
53355.199218750000000	-60.757549285888672	29.203168869018555
53441.699218750000000	-61.121047973632813	86.500000000000000
53453.101562500000000	-44.509361267089844	11.398393630981445
53494.300781250000000	-48.640613555908203	41.199501037597656
53577.000000000000000	-47.692771911621094	82.698997497558594
53617.300781250000000	-52.154537200927734	40.300998687744141
53644.500000000000000	-56.757472991943359	27.198999404907227
53751.300781250000000	-43.898254394531250	106.801002502441410
53764.101562500000000	-45.554077148437500	12.800499916076660
53861.199218750000000	-57.344669342041016	97.101608276367188
53890.800781250000000	-45.780956268310547	29.597894668579102
53909.699218750000000	-44.444671630859375	18.800542831420898
53947.898437500000000	-50.582633972167969	38.300861358642578
54013.800781250000000	-53.812461853027344	65.898590087890625
54026.000000000000000	-56.030017852783203	12.199000358581543
54058.000000000000000	-49.710826873779297	31.902343750000000
54084.300781250000000	-45.485851287841797	26.301000595092773
54127.398437500000000	-56.052017211914063	43.097499847412109
54148.699218750000000	-50.510364532470703	21.300699234008789
54206.101562500000000	-56.219017028808594	57.398395538330078
54270.898437500000000	-65.970588684082031	64.902465820312500
54350.500000000000000	-60.427024841308594	79.597595214843750
54398.500000000000000	-61.855724334716797	48.000000000000000
54508.300781250000000	-55.922912597656250	109.703346252441410
54538.000000000000000	-52.669441223144531	29.796655654907227
54585.199218750000000	-44.427726745605469	47.203105926513672
54621.000000000000000	-42.846641540527344	35.796894073486328
54698.000000000000000	-41.456169128417969	77.000000000000000
54768.800781250000000	-58.599857330322266	70.801002502441406
54853.699218750000000	-53.633121490478516	84.800544738769531
54901.601562500000000	-46.737815856933594	47.999958038330078
54967.500000000000000	-47.538295745849609	65.800842285156250
55008.699218750000000	-43.467651367187500	41.300762176513672
