Event Start Time ms	Peak Amplitude mV	Interspike Interval ms
58573.898437500000000	-94.769149780273438	182.898437500000000
59794.500000000000000	-105.460662841796870	1220.699096679687500
60088.800781250000000	-95.598396301269531	294.300994873046870
61679.601562500000000	-95.811668395996094	1590.800537109375000
64484.699218750000000	-95.069091796875000	2805.101562500000000
65546.000000000000000	-106.927352905273440	1061.296875000000000
66279.296875000000000	-100.961975097656250	733.203247070312500
66798.296875000000000	-94.462997436523438	519.101562500000000
67629.703125000000000	-105.466308593750000	831.398315429687500
71719.203125000000000	-103.686614990234370	4089.500000000000000
72658.000000000000000	-106.075180053710940	938.796875000000000
74234.500000000000000	-102.219841003417970	1576.500000000000000
78692.101562500000000	-101.798156738281250	4457.601562500000000
80238.398437500000000	-101.630149841308590	1546.296997070312500
80759.500000000000000	-103.115585327148440	521.101501464843750
82104.296875000000000	-98.749633789062500	1344.804809570312500
82610.703125000000000	-106.486846923828120	506.398284912109370
83231.000000000000000	-101.292831420898440	620.296875000000000
84215.601562500000000	-105.473114013671870	984.601501464843750
85770.000000000000000	-111.678382873535160	1554.398559570312500
86317.203125000000000	-110.056823730468750	547.203125000000000
88398.796875000000000	-95.765602111816406	2081.601806640625000
89802.398437500000000	-109.225723266601560	1403.593627929687500
90313.796875000000000	-109.111785888671880	511.406311035156250
92973.601562500000000	-97.319122314453125	2659.796630859375000
98766.601562500000000	-93.597862243652344	5793.000000000000000
101248.601562500000000	-97.909591674804688	2482.000000000000000
102537.000000000000000	-102.857879638671870	1288.296997070312500
103496.601562500000000	-111.907958984375000	959.703063964843750
103805.203125000000000	-103.596672058105470	308.601593017578120
104692.601562500000000	-108.818550109863280	887.398376464843750
105295.296875000000000	-102.601531982421870	602.703308105468750
107762.898437500000000	-98.501159667968750	2467.593750000000000
108261.296875000000000	-101.758460998535160	498.406311035156250
109753.601562500000000	-100.514282226562500	1492.296630859375000
111050.601562500000000	-91.911544799804688	1296.898437500000000
111349.703125000000000	-101.510635375976560	299.203155517578120
112555.398437500000000	-100.007888793945310	1205.695434570312500
113463.000000000000000	-105.368659973144530	907.601501464843750
114073.296875000000000	-106.503631591796870	610.304809570312500
115119.500000000000000	-93.101730346679688	1046.195190429687500
115501.500000000000000	-108.046279907226560	382.000000000000000
116288.101562500000000	-103.894416809082030	786.601501464843750
116590.601562500000000	-98.852745056152344	302.500000000000000
117396.203125000000000	-114.335716247558590	805.601623535156250
117666.703125000000000	-96.733360290527344	270.398437500000000
118034.898437500000000	-98.672111511230469	368.203216552734370
122496.000000000000000	-95.881011962890625	4461.195312500000000
125039.898437500000000	-95.722625732421875	2543.898437500000000
125689.500000000000000	-100.850257873535160	649.499938964843750
126182.601562500000000	-106.177780151367190	493.203063964843750
126622.398437500000000	-110.869194030761720	439.796997070312500
127231.703125000000000	-108.933708190917970	609.304626464843750
128986.296875000000000	-92.745819091796875	1754.601684570312500
130741.101562500000000	-103.796791076660160	1754.796630859375000
131246.203125000000000	-107.965660095214840	505.093780517578130
131561.406250000000000	-101.484794616699220	315.203094482421870
132055.906250000000000	-102.000808715820310	494.500000000000000
136778.203125000000000	-111.461219787597660	4722.296875000000000
137872.703125000000000	-99.265342712402344	1094.500000000000000
138672.593750000000000	-106.890724182128910	799.906555175781250
139632.000000000000000	-89.268608093261719	959.406005859375000
140676.500000000000000	-96.560935974121094	1044.500000000000000
141367.796875000000000	-97.511566162109375	691.187622070312500
142705.203125000000000	-96.631858825683594	1337.499877929687500
143803.500000000000000	-97.143783569335938	1098.203125000000000
144146.906250000000000	-98.340988159179688	343.499938964843750
145913.000000000000000	-98.033905029296875	1766.109375000000000
146971.093750000000000	-93.911743164062500	1058.093994140625000
149356.406250000000000	-97.855590820312500	2385.296630859375000
151112.093750000000000	-108.746818542480470	1755.703369140625000
151569.796875000000000	-99.490005493164062	457.703002929687500
154146.406250000000000	-97.807586669921875	2576.593505859375000
155217.000000000000000	-107.469619750976560	1070.609375000000000
155591.203125000000000	-100.138648986816410	374.187469482421870
156091.500000000000000	-101.240745544433590	500.312530517578130
156745.593750000000000	-100.252548217773440	654.000244140625000
159077.093750000000000	-92.943489074707031	2331.593750000000000
159864.093750000000000	-94.933097839355469	787.000000000000000
160767.296875000000000	-96.552886962890625	903.203002929687500
163261.593750000000000	-108.193527221679690	2494.297119140625000
164967.796875000000000	-106.074516296386720	1706.093627929687500
166972.703125000000000	-97.017021179199219	2004.906127929687500
167325.500000000000000	-104.543762207031250	352.906280517578120
169116.796875000000000	-98.901947021484375	1791.296997070312500
169793.000000000000000	-97.414619445800781	676.203002929687500
170381.406250000000000	-104.848236083984370	588.390563964843750
172577.093750000000000	-97.516822814941406	2195.609619140625000
173649.593750000000000	-92.446685791015625	1072.593750000000000
174814.296875000000000	-102.914077758789060	1164.703002929687500
178353.000000000000000	-109.714591979980470	3538.702880859375000
179707.593750000000000	-97.709007263183594	1354.500244140625000
